BLS_2_Countries_(SRES)_ABBREVNAME,Fips_code,WH_2000,RI_2000,MZ_2000,WHA1F2020,RIA1F2020,MZA1F2020,ActChWHA1F2020,ActChRIAIF2020,ActChMZA1F2020,WHA1F2050,RIA1F2050,MZA1F2050,ActChWHA1F2050,ActChRIAIF2050,ActChMZA1F2050,WHA1F2080,RIA1F2080,MZA1F2080,ActChWHA1F2080,ActChRIAIF2080,ActChMZA1F2080,WHA2a2020,RIA2a2020,MZA2a2020,ActChWHA2a2020,ActChRIA2a2020,ActChMZA2a2020,WHA2a2050,RIA2a2050,MZA2a2050,ActChWHA2a2050,ActChRIA2a2050,ActChMZA2a2050,WHA2a2080,RIA2a2080,MZA2a2080,ActChWHA2a2080,ActChRIA2a2080,ActChMZA2a2080,WHA2b2020,RIA2b2020,MZA2b2020,ActCHWHA2b2020,ActChRIA2b2020,ActChMZA2b2020,WHA2b2050,RIA2b2050,MZA2b2050,ActCHWHA2b2050,ActChRIA2b2050,ActChMZA2b2050,WHA2b2080,RIA2b2080,MZA2b2080,ActChWHA2b2080,ActChRIA2b2080,ActChMZA2b2080,WHA2c2020,RIA2c2020,MZA2c2020,ActChWHA2c2020,ActChRIA2c2020,ActChMZA2c2020,WHA2c2050,RIA2c2050,MZA2c2050,ActChWHA2c2050,ActChRIA2c2050,ActChMZA2c2050,WHA2c2080,RIA2c2080,MZA2c2080,ActChWHA2c2080,ActChRIA2c2080,ActChMZA2c2080,WHB1a2020,RIB1a2020,MZB1a2020,ActChWHB1a2020,ActChRIB1a2020,ActChMZB1a2020,WHB1a2050,RIB1a2050,MZB1a2050,ActChWHB1a2050,ActChRIB1a2050,ActChMZB1a2050,WHB1a2080,RIB1a2080,MZB1a2080,ActChWHB1a2080,ActChRIB1a2080,ActChMZB1a2080,WHB2a2020,RIB2a2020,MZB2a2020,ActChWHB2a2020,ActChRIB2a2020,ActChMZB2a2020,WHB2a2050,RIB2a2050,MZB2a2050,ActChWHB2a2050,ActChRIB2a2050,ActChMZB2a2050,WHB2a2080,RIB2a2080,MZB2a2080,ActChWHB2a2080,ActChRIB2a2080,ActChMZB2a2080,WHB2b2020,RIB2b2020,MZB2b2020,ActChWHB2b2020,ActChRIB2b2020,ActChMZB2b2020,WHB2b2050,RIB2b2050,MZB2b2050,ActChWHB2b2050,ActChRIB2b2050,ActChMZB2b2050,WHB2b2080,RIB2b2080,MZB2b2080,ActChWHB2b2080,ActChRIB2b2080,ActChMZB2b2080,COUNTRY,WH%GR,RI%GR,MZ%GR,A1FI2020,A1FI2050,A1FI2080,A2A2020,A2A2050,A2A2080,A2B2020,A2B2050,A2B2080,A2C2020,A2C2050,A2C2080,B1A2020,B1A2050,B1A2080,B2A2020,B2A2050,B2A2080,B2B2020,B2B2050,B2B2080,independent total,dependent total,Class
Afghanistan,AF,2750142.857142857,337285.7142857143,265285.7142857143,-1.2162873668968,-3.2162873668968,-5.5394001314885,10527.42207631364,-85221.77343557135,-173859.5290216962,-4.756208147603799,-5.756208147603799,-12.8427518295478,74485.10632486561,37148.68552857386,-355617.2869278496,-13.5767244742281,-14.5767244742281,-19.80769255526743,1418.803624733492,42093.81459262897,-437020.7878543367,-0.7433427750348995,-2.7433427750349,-5.439602447736732,25491.61988046213,-59607.75884027676,-186000.7688753838,-1.242143793299968,-3.242143793299968,-9.838470808201802,119309.3577153327,9981.04472858521,-311070.6154721857,-5.637103655777164,-6.637103655777164,-15.45514403771676,181225.7773098749,152807.4597440155,-372928.814536638,-0.5600413429941664,-2.560041342994166,-5.026404057340166,39823.48133716854,-52401.27865979231,-166170.801182716,-0.8672546614740337,-2.867254661474034,-9.312274929924666,120933.4734428718,30062.47767164508,-292030.9478782153,-4.337951764908166,-5.337951764908166,-14.1786225453272,146838.2504114009,145648.567253716,-355779.3122498042,-0.9888349289250504,-2.98883492892505,-5.359660555119583,2011.230927294274,-73790.10157655038,-177302.8140817513,-0.1450740389769827,-2.145074038976983,-9.024965530529382,95025.29764714728,-43204.10584183601,-299477.4485257901,-5.01129404695514,-6.01129404695514,-15.39135275480124,159311.4804923399,104106.4608582883,-374971.2236601639,-0.8741240059333997,-2.8741240059334,-5.076766593993133,-18940.98127813412,-74722.1411533894,-180477.5782019155,-1.676891565585151,-2.676891565585151,-8.336918473439017,37049.77272594863,-27826.92714452191,-283959.3604404238,-3.284587141271933,-6.284587141271933,-11.02092302427977,26148.34682229213,-116170.820769417,-361338.7666282418,-2.241565798177483,-4.241565798177483,-7.106621654247316,-27455.31771985014,-111313.7036094402,-243285.9982684875,-4.264421432353915,-5.264421432353915,-10.85315053198415,9114.658558100858,-62697.71580463128,-342818.2314950697,-4.739829860711968,-5.739829860711968,-12.6509803703578,65108.28454145663,14181.89783985339,-359347.4535430329,-1.537818481378717,-3.537818481378717,-6.03327946041015,-13162.60823625144,-99347.56095198388,-217002.84686943,-2.027182781440132,-3.027182781440132,-8.657362574429968,1490.249543657014,-59577.82914508328,-307634.1100381586,-9.466895600845515,-10.46689560084551,-17.78779807479827,55628.07884454279,17299.09866718837,-446526.0629638152,,78.86904762,10.41666667,10.71428571,-0.6292704511535446,-1.908930069483744,-4.782831621209854,-0.4849489291505615,-0.7905040545474883,-2.264401073373782,-0.4156378461513694,-0.6601371982344145,-1.832158671600916,-0.5551570026004765,-0.4349414391732958,-2.075869953493168,-0.510913491196086,-0.8315441811851642,-1.475326757120881,-0.990385038649297,-1.69150778648207,-1.897206598654514,-0.7426027826845694,-0.9472419514159164,-3.487529177418423,100.0,-29.409046074979532,1
Alaska (same as Canada),US,5067142.069597069,5591353.720017636,4672971.736896196,6.5329007781208,4.5329007781208,-0.03333073521519969,10527.42207631364,-85221.77343557135,-173859.5290216962,3.187210754945101,2.187210754945101,2.6910431602895,74485.10632486561,37148.68552857386,-355617.2869278496,1.446596974465905,0.4465969744659049,4.162668655088703,1418.803624733492,42093.81459262897,-437020.7878543367,2.515629343041699,0.5156293430416987,0.1017879651225004,25491.61988046213,-59607.75884027676,-186000.7688753838,8.4505564389864,6.4505564389864,2.179141337652,119309.3577153327,9981.04472858521,-311070.6154721857,7.619523973401602,6.619523973401602,3.512580687425601,181225.7773098749,152807.4597440155,-372928.814536638,5.812239719226399,3.8122397192264,-0.1878873605279998,39823.48133716854,-52401.27865979231,-166170.801182716,5.583277034187697,3.583277034187697,1.9724436957981,120933.4734428718,30062.47767164508,-292030.9478782153,-0.6656196686062827,-1.665619668606283,4.679140303772102,146838.2504114009,145648.567253716,-355779.3122498042,1.133843601246699,-0.8661563987533007,-0.05499932733929924,2011.230927294274,-73790.10157655038,-177302.8140817513,7.151629631794801,5.151629631794801,-0.0571793412275996,95025.29764714728,-43204.10584183601,-299477.4485257901,10.4861049911013,9.486104991101303,1.6533132354845,159311.4804923399,104106.4608582883,-374971.2236601639,2.8063951588192,0.8063951588191998,-1.463403899671999,-18940.98127813412,-74722.1411533894,-180477.5782019155,4.443860019127497,3.443860019127497,-0.2876676986625002,37049.77272594863,-27826.92714452191,-283959.3604404238,3.527540385299197,0.5275403852991971,-0.7777649106463995,26148.34682229213,-116170.820769417,-361338.7666282418,1.616606145191201,-0.3833938548087992,-0.6530298657808,-27455.31771985014,-111313.7036094402,-243285.9982684875,4.5049577601224,3.5049577601224,-0.4775155466176,9114.658558100858,-62697.71580463128,-342818.2314950697,5.281481570418395,4.281481570418395,2.6601149394912,65108.28454145663,14181.89783985339,-359347.4535430329,2.98370800214,0.9837080021399998,-0.7131138826999992,-13162.60823625144,-99347.56095198388,-217002.84686943,1.564394092428802,0.5643940924288025,-0.2566191585431987,1490.249543657014,-59577.82914508328,-307634.1100381586,2.394482445385698,1.394482445385698,1.921422981866501,55628.07884454279,17299.09866718837,-446526.0629638152,,79.80398458,24.40267660615244,20.19601542,1.735594549724854,1.029001557006471,0.6650450766342462,0.6760431887142658,2.394660159356232,2.263361691358412,1.533484376326535,1.618010858792011,0.1379362931924145,0.2979149000232972,1.898579153334951,2.900744335373482,0.6480219608544342,1.162759983880352,0.8860134212839826,0.3860767021458076,1.166232227598602,1.584023320473868,0.745699094742593,0.3988739918207513,0.7663144277291973,124.40267660615244,24.89439127036676,2
Albania,AL,274685.7142857143,5591353.720017636,212814.2857142857,4.194229772865222,2.194229772865222,-1.677411533467972,11520.95001037893,-85221.77343557135,-3569.771373438911,9.281728008968278,8.281728008968278,-1.373709626896649,25495.58087949172,37148.68552857386,-2923.450330268483,7.484270192808324,6.484270192808324,1.190455339802491,20558.22103818835,42093.81459262897,2533.459028148244,5.665270219920155,3.665270219920155,-1.160403860387849,15561.68796980354,-59607.75884027676,-2469.505186885399,9.203396916659534,7.203396916659533,-1.317059448880027,25280.41655907565,9981.04472858521,-2802.890658566537,13.13827775933626,12.13827775933626,0.448381781371479,36088.97210807394,152807.4597440155,954.2204852987032,3.488417914550878,1.488417914550878,-0.7243745847341831,9582.185665854897,-52401.27865979231,-1541.572598397875,8.916491787099133,6.916491787099133,-1.655430238670033,24492.3291546203,30062.47767164508,-3522.992037923926,13.15282436455743,12.15282436455743,0.7661039394308347,36128.92955453004,145648.567253716,1630.378626528735,3.344082001868378,1.344082001868378,-1.477457593370299,9185.715533132166,-73790.10157655038,-3144.240824062478,9.073008642335978,7.073008642335978,-1.810188901954954,24922.25859640517,-43204.10584183601,-3852.340581774708,13.51139022511095,12.51139022511095,0.4442030020819248,37113.8587497762,104106.4608582883,945.327446002062,1.607043411809611,-0.3929565881903889,-1.714275636864739,4414.318674610743,-74722.1411533894,-3648.223451767716,5.281073231174222,4.281073231174222,-2.831021883884861,14506.35372700256,-27826.92714452191,-6024.819000604682,6.863566569941522,3.863566569941522,-3.209440921261949,18853.23685811937,-116170.820769417,-6830.148772005608,3.656447572045778,2.312895144091555,-2.602448196056916,10043.7391307566,-111313.7036094402,-5538.381539522839,5.129725025753689,4.129725025753689,-3.190697278406804,14090.62182788456,-62697.71580463128,-6790.259622346595,7.243770058583267,6.243770058583267,-1.416329010726977,19897.60152663415,14181.89783985339,-3014.150467542825,3.158426226424089,1.158426226424089,-2.5451016149172,8675.745640240339,-99347.56095198388,-5416.339822488789,5.499093811974745,4.499093811974745,-3.128787055710466,15105.22511666434,-59577.82914508328,-6658.505824131258,8.85372928434001,7.853729284340011,-1.346363066049694,24319.92952561281,17299.09866718837,-2865.252942134613,,55.8302431,0.082406263,44.08735064,0.5346435188949524,1.527734597955478,1.569556635841923,0.8847877431670428,1.521186101624003,2.514271587147939,0.5431537295000353,1.417987776406128,2.563674478566652,0.4055816030364626,1.424415685050918,2.583196504361403,0.04703790391188319,0.567947117025415,0.806724083205696,0.2986530257775309,0.4868824024378589,1.141645917904132,0.214081260998895,0.5648218861906216,1.451984913951832,100.000000003,23.069968472956806,2
Algeria,AG,2157083.857142857,300.0,1249.142857142857,1.348336821783001,-0.6516631782169995,-4.2978887074004,10527.42207631364,-85221.77343557135,-173859.5290216962,-1.5855331274504,-2.5855331274504,-10.7586204913384,74485.10632486561,37148.68552857386,-355617.2869278496,-20.10137956584541,-21.10137956584541,-22.56331572792406,1418.803624733492,42093.81459262897,-437020.7878543367,0.9065128047079334,-1.093487195292067,-5.486006540695731,25491.61988046213,-59607.75884027676,-186000.7688753838,0.7113318287825976,-1.288668171217402,-9.481322201021069,119309.3577153327,9981.04472858521,-311070.6154721857,-9.003606639654194,-10.00360663965419,-17.63968740353339,181225.7773098749,152807.4597440155,-372928.814536638,1.5635478631834,-0.4364521368165999,-4.369177565508599,39823.48133716854,-52401.27865979231,-166170.801182716,1.662034791214332,-0.3379652087856684,-8.228005745686932,120933.4734428718,30062.47767164508,-292030.9478782153,-6.049193765933666,-7.049193765933666,-14.73053532677174,146838.2504114009,145648.567253716,-355779.3122498042,1.870051642757,-0.1299483572430002,-3.871599609632066,2011.230927294274,-73790.10157655038,-177302.8140817513,2.764597456520201,0.7645974565202014,-7.995185526584599,95025.29764714728,-43204.10584183601,-299477.4485257901,-7.100301136652206,-8.100301136652206,-16.8604185523444,159311.4804923399,104106.4608582883,-374971.2236601639,0.3452660034805337,-1.654733996519466,-5.060019172638933,-18940.98127813412,-74722.1411533894,-180477.5782019155,0.7088005187840007,-0.2911994812159993,-7.611253296923731,37049.77272594863,-27826.92714452191,-283959.3604404238,-0.6517820954073983,-3.651782095407398,-10.12445386142307,26148.34682229213,-116170.820769417,-361338.7666282418,-0.8626689582285998,-2.8626689582286,-7.592780670368267,-27455.31771985014,-111313.7036094402,-243285.9982684875,-2.620018750898197,-3.620018750898197,-10.79747695015867,9114.658558100858,-62697.71580463128,-342818.2314950697,-4.793862914875003,-5.793862914875003,-13.61616393416666,65108.28454145663,14181.89783985339,-359347.4535430329,0.2504456755182005,-1.749554324481799,-5.740476282544666,-13162.60823625144,-99347.56095198388,-217002.84686943,0.1447916341234023,-0.8552083658765977,-8.115567951856267,1490.249543657014,-59577.82914508328,-307634.1100381586,-10.2702624172099,-11.2702624172099,-19.9120673651154,55628.07884454279,17299.09866718837,-446526.0629638152,,99.93479754,0.050258833,0.014943626,0.4488292980944399,-0.529135502544286,-6.700750018835604,0.3015174512853045,0.2362678333392655,-3.001799923834857,0.5205520407360313,0.5531838946228762,-2.01699788713927,0.6227294850629727,0.9206614593683828,-2.367420746784988,0.1144843604053761,0.2356848709072316,-0.2182351403439338,-0.2882266192012058,-0.873914449323867,-1.598561291608661,0.08284841262811042,0.0476848828497235,-3.424068613569421,99.99999999900001,-16.93466620388638,2
Angola,AO,4000.0,7791.571428571428,543685.2857142857,1.348336821783001,-0.6516631782169995,-4.2978887074004,10527.42207631364,-85221.77343557135,-173859.5290216962,-1.5855331274504,-2.5855331274504,-10.7586204913384,74485.10632486561,37148.68552857386,-355617.2869278496,-20.10137956584541,-21.10137956584541,-22.56331572792406,1418.803624733492,42093.81459262897,-437020.7878543367,0.9065128047079334,-1.093487195292067,-5.486006540695731,25491.61988046213,-59607.75884027676,-186000.7688753838,0.7113318287825976,-1.288668171217402,-9.481322201021069,119309.3577153327,9981.04472858521,-311070.6154721857,-9.003606639654194,-10.00360663965419,-17.63968740353339,181225.7773098749,152807.4597440155,-372928.814536638,1.5635478631834,-0.4364521368165999,-4.369177565508599,39823.48133716854,-52401.27865979231,-166170.801182716,1.662034791214332,-0.3379652087856684,-8.228005745686932,120933.4734428718,30062.47767164508,-292030.9478782153,-6.049193765933666,-7.049193765933666,-14.73053532677174,146838.2504114009,145648.567253716,-355779.3122498042,1.870051642757,-0.1299483572430002,-3.871599609632066,2011.230927294274,-73790.10157655038,-177302.8140817513,2.764597456520201,0.7645974565202014,-7.995185526584599,95025.29764714728,-43204.10584183601,-299477.4485257901,-7.100301136652206,-8.100301136652206,-16.8604185523444,159311.4804923399,104106.4608582883,-374971.2236601639,0.3452660034805337,-1.654733996519466,-5.060019172638933,-18940.98127813412,-74722.1411533894,-180477.5782019155,0.7088005187840007,-0.2911994812159993,-7.611253296923731,37049.77272594863,-27826.92714452191,-283959.3604404238,-0.6517820954073983,-3.651782095407398,-10.12445386142307,26148.34682229213,-116170.820769417,-361338.7666282418,-0.8626689582285998,-2.8626689582286,-7.592780670368267,-27455.31771985014,-111313.7036094402,-243285.9982684875,-2.620018750898197,-3.620018750898197,-10.79747695015867,9114.658558100858,-62697.71580463128,-342818.2314950697,-4.793862914875003,-5.793862914875003,-13.61616393416666,65108.28454145663,14181.89783985339,-359347.4535430329,0.2504456755182005,-1.749554324481799,-5.740476282544666,-13162.60823625144,-99347.56095198388,-217002.84686943,0.1447916341234023,-0.8552083658765977,-8.115567951856267,1490.249543657014,-59577.82914508328,-307634.1100381586,-10.2702624172099,-11.2702624172099,-19.9120673651154,55628.07884454279,17299.09866718837,-446526.0629638152,,1.167793198,5.838965989,92.99324081,-1.339683533688889,-3.391424669768293,-7.483067816307547,-1.718292474598776,-2.961308932628079,-5.697655893524786,-1.356755033714387,-2.550604580434246,-4.726881429616983,-1.195358417561215,-2.452684254484928,-5.411646762680863,-1.599354392201944,-2.362225607163316,-3.211965180523225,-2.412665756411591,-3.427630602028325,-4.352132068824722,-1.812495375823294,-2.531724702444312,-6.431626323476016,99.999999997,-68.42718380790573,1
Argentina,AR,14503088.71428571,914794.8571428572,15968048.57142857,3.424039781996422,1.424039781996422,-5.079350424885088,496591.5271953763,13027.04268937163,-811073.1429587144,11.29631255971888,10.29631255971888,-7.146104286636699,1638314.231979029,94190.13777166241,-1141093.403455087,0.02186629201014512,-0.9781337079898549,-8.771185638152634,3171.287728756115,-8947.916856671925,-1400587.18299038,10.14635474470363,8.146354744703633,-6.837257562464267,1471534.829890506,74522.43424916196,-1091776.608527967,9.873705103640145,7.873705103640144,-9.144453987066143,1431992.210567886,72028.24935469471,-1460190.854246658,9.846620228107165,8.846620228107165,-11.78468681127383,1428064.067041185,80928.42687768405,-1881784.514014942,5.511504029264439,3.511504029264439,-6.477605537391945,799338.3188556533,32123.0582680753,-1034347.198476292,14.64283068635724,12.64283068635724,-11.32447386862997,2123662.724725043,115655.9649160751,-1808297.48780157,9.018102054500444,8.018102054500444,-9.809318962031533,1307903.341309022,73349.18523503582,-1566356.816383548,3.770498321823817,1.770498321823817,-3.875090097851711,546838.7165847622,16196.42759384487,-618776.26901158,5.98613386236751,3.98613386236751,-7.928919068400631,868174.304615058,36464.94757176792,-1266093.648031475,3.539971819055145,2.539971819055145,-8.451762718897335,513405.2533782815,23235.53157359434,-1349581.576095419,2.115898103723528,0.1158981037235279,-4.231015394217677,306870.5790869124,1060.229892388928,-675610.5932132987,4.469141232034172,3.469141232034172,-7.18021320261794,648163.5176486375,31735.52557767096,-1146539.93172616,6.298932172253394,3.298932172253394,-11.79910574074428,913539.7209945942,30178.46185240519,-1884086.935676264,3.443973206603744,1.443973206603744,-4.298834649958689,499482.4894499714,13209.39263253186,-686440.0049108048,8.279425773129844,7.279425773129844,-8.873988440473738,1200772.464910457,66591.81260212348,-1417002.784397803,7.233028296755212,6.233028296755212,-10.28866621908747,1049012.510607797,57019.4223029757,-1642899.21921605,3.545623133073078,1.545623133073078,-7.045291314941594,514224.8684638251,14139.28093216282,-1124995.539168512,1.286472849756155,0.2864728497561551,-8.198824670211282,186578.2986853347,2620.63889667989,-1309192.305625606,9.8613643741956,8.8613643741956,-11.563451013142,1430202.423628554,81063.30556783068,-1846457.474311864,,58.21314103,3.547494172,38.2393648,0.03381583234933605,1.402858187470081,-1.125338618112601,1.19365979837031,0.8434439958193599,0.5131569589290393,0.2853316008230786,1.547382828567175,0.5943803026724251,0.258641330517649,0.1980520422459042,-0.3603554128030996,-0.1273570618974439,-0.006990949569347944,-0.242689130658038,0.1374075937328848,0.5615313982601696,0.1657895567083994,-0.191741720576082,-0.7920398709879387,0.5443920396607567,100.00000000200001,5.433330701522018,2
Armenia,AM,236083.8571428571,5591353.720017636,12146.57142857143,2.685473045409617,0.685473045409617,-3.066634463035133,6339.968348134775,-85221.77343557135,-372.4909455057503,7.364307195252694,6.364307195252694,-3.696403282522839,17385.94047840152,37148.68552857386,-448.9862649996957,5.787645913708499,4.787645913708499,-0.7520913663218529,13663.69771085398,42093.81459262897,-91.35331501840267,3.643028738366511,1.643028738366511,-2.796348162209822,8600.602762358425,-59607.75884027676,-339.6604269143604,6.936504197250117,4.936504197250117,-3.468795389380666,16375.96665974425,9981.04472858521,-421.339709682115,9.90300099481366,8.90300099481366,-1.626963447073276,23379.3867214516,152807.4597440155,-197.6202772155034,2.143461301026478,0.1434613010264782,-2.022360967887654,5060.366115827778,-52401.27865979231,-245.6475195080225,7.267654950327241,5.267654950327241,-3.838617493022991,17157.76013056635,30062.47767164508,-466.2604156596755,10.82693290539012,9.826932905390121,-1.35556092625556,25560.64081331421,145648.567253716,-164.6541761654361,1.597132800558361,-0.4028671994416388,-2.665491067683538,3770.572719251914,-73790.10157655038,-323.7657764583722,6.850109487908719,4.850109487908719,-4.124283826380147,16172.00269756372,-43204.10584183601,-500.9590808882834,12.26508265365167,11.26508265365167,-2.012319066038465,28955.88021050035,104106.4608582883,-244.4277727271237,-0.821281327806684,-2.821281327806684,-3.272709973186167,-1938.912636680092,-74722.1411533894,-397.5220545430387,3.192105406533255,2.192105406533255,-4.772358571028478,7536.045567809389,-27826.92714452191,-579.6779426575249,4.842068041897559,1.842068041897559,-5.431934573911059,11431.34099879337,-116170.820769417,-659.7938129733739,2.184379153911428,0.1843791539114286,-4.427488859400521,5156.966561178608,-111313.7036094402,-537.7880967991267,3.110499243527064,2.110499243527064,-5.172551035363902,7343.386590518086,-62697.71580463128,-628.2876061897874,3.684045595073703,2.684045595073703,-3.683204010265863,8697.436939751522,14181.89783985339,-447.3830059669504,1.183286999281231,-0.8167130007187686,-3.915318468900652,2793.549588973103,-99347.56095198388,-475.5769544810669,3.274320143258686,2.274320143258686,-5.35454888023258,7730.141289410632,-59577.82914508328,-650.3941044152219,7.006930042616031,6.006930042616031,-3.641616408382051,16542.23071190957,17299.09866718837,-442.3315381987032,,96.94171956,24.40267660615244,3.058280439,0.8365191555405821,2.342013216740939,1.862547469217821,1.14869817806209,2.206093651767825,3.183460782521581,0.6720195911437788,2.309331330872512,3.484786026482083,0.4889232695306009,2.171493921270133,3.942813223179428,-0.2987509635120515,0.9828432542014539,1.509286743182505,0.660723229261989,0.9523934456880339,1.152911480488153,0.3424524485247358,1.00347504325786,2.227089209799086,124.40267660515244,33.18112370722115,2
Australia,AS,20069730.4285714,891258.5714285715,367102.1428571428,2.668252045985202,0.5419999999999958,-0.3317479540147983,535510.992784071,4830.62145714282,-1217.853848073053,6.286352644667458,6.053999999999974,-0.713647355332542,1261654.029574128,53956.79391428548,-2619.81473386909,-0.4360714714975416,8.949999999999918,-10.43607147149754,-87518.36880546116,79767.64214285642,-38311.04200197043,1.49071693119046,0.6049999999999951,-1.50928306880954,299182.8695429974,5392.114357142814,-5540.610487379868,10.21830026174894,4.341999999999983,3.218300261748941,2050785.316915018,38698.44717142842,11814.4492244574,8.516207336571298,10.645,-2.483792663428702,1709179.85518808,94874.47492857142,-9118.056091575265,3.098196577105122,0.07299999999999507,0.09819657710512164,621799.7011722241,650.6187571428133,360.4817387652681,7.294386712372379,4.418999999999982,0.2943867123723791,1463963.749590668,39384.71627142841,1080.699929405698,5.387091519802119,11.44199999999994,-5.612908480197881,1081174.745964715,101977.8057428567,-20605.10730741671,4.9901888601333,0.4369999999999954,1.9901888601333,1001517.452105353,3894.799957142816,7306.025952453489,8.32910463723624,4.985999999999984,1.32910463723624,1671628.847806953,44438.15237142843,4879.171604107892,7.047900782812622,10.73599999999995,-3.952099217187378,1414494.687983667,95685.52022857098,-14508.24091413523,-0.2408729409224408,-0.1710000000000043,-3.240872940922441,-48342.54991850592,-1524.052157142895,-11897.31401340359,3.462033802033039,2.196999999999989,-1.537966197966961,694820.8514140522,19580.95081428561,-5645.906869155242,4.163321812597539,1.15999999999998,-1.836678187402461,835567.4646622387,10338.59942857125,-6742.484983344163,5.600379407570061,-0.2270000000000039,2.600379407570061,1123981.050076535,-2023.156957142892,9546.048527605568,3.308622013820619,2.398999999999985,-1.691377986179381,664031.5190741685,21381.29312857129,-6209.084831078497,5.541208724030978,5.732999999999976,-1.458791275969022,1112105.653397498,51095.85389999978,-5355.254033895334,1.25735326210662,-0.5560000000000049,-1.74264673789338,252347.4102396475,-4955.397657142901,-6397.293517236695,0.4320263983752426,2.356999999999983,-4.567973601624757,86706.53353417716,21006.96452857128,-16769.12897671309,4.855765324550138,5.696999999999971,-2.144234675449862,974539.0108812577,50775.00081428546,-7871.531441462346,,94.88855279,3.865797753,1.245649457,0.8495619861527964,2.063391633120289,-0.06592995905247291,0.4730358074188528,3.301312972093573,2.820493571750051,0.9812930373645194,2.365344871821809,1.828046865168604,1.592267434592807,2.704223837099841,2.35115126640302,-0.09184709268410209,1.116949226963118,1.324160166010261,1.779245073887811,1.070391797866516,1.820475841625946,0.38329440291205,0.148053170587565,1.600363431247045,100.0,30.415279342349898,2
Austria,AU,1430718.142857143,5591353.720017636,1776373.285714286,4.194229772865222,2.194229772865222,-1.677411533467972,60007.60631349868,-85221.77343557135,-29797.0903720154,9.281728008968278,8.281728008968278,-1.373709626896649,132795.3665949622,37148.68552857386,-24402.21083547746,7.484270192808324,6.484270192808324,1.190455339802491,107078.811508958,42093.81459262897,21146.93063461068,5.665270219920155,3.665270219920155,-1.160403860387849,81054.04887828043,-59607.75884027676,-20613.10418232705,9.203396916659534,7.203396916659533,-1.317059448880027,131674.6694458028,9981.04472858521,-23395.8922068806,13.13827775933626,12.13827775933626,0.448381781371479,187971.7235617888,152807.4597440155,7964.934182292786,3.488417914550878,1.488417914550878,-0.7243745847341831,49909.42800215819,-52401.27865979231,-12867.59661172182,8.916491787099133,6.916491787099133,-1.655430238670033,127569.8657043944,30062.47767164508,-29406.62052337071,13.15282436455743,12.15282436455743,0.7661039394308347,188179.8444818579,145648.567253716,13608.8657208541,3.344082001868378,1.344082001868378,-1.477457593370299,47844.38791275123,-73790.10157655038,-26245.1619963872,9.073008642335978,7.073008642335978,-1.810188901954954,129809.1807488974,-43204.10584183601,-32155.71207529258,13.51139022511095,12.51139022511095,0.4442030020819248,193309.911302889,104106.4608582883,7890.703463324184,1.607043411809611,-0.3929565881903889,-1.714275636864739,22992.26165635054,-74722.1411533894,-30451.93445677365,5.281073231174222,4.281073231174222,-2.831021883884861,75557.27285598154,-27826.92714452191,-50289.51645805597,6.863566569941522,3.863566569941522,-3.209440921261949,98198.29216323105,-116170.820769417,-57011.65114607973,3.656447572045778,2.312895144091555,-2.602448196056916,52313.45879731845,-111313.7036094402,-46229.19452930839,5.129725025753689,4.129725025753689,-3.190697278406804,73391.90662214126,-62697.71580463128,-56678.69408163124,7.243770058583267,6.243770058583267,-1.416329010726977,103637.9324550043,14181.89783985339,-25159.29018437544,3.158426226424089,1.158426226424089,-2.5451016149172,45188.17705020766,-99347.56095198388,-45210.50518167201,5.499093811974745,4.499093811974745,-3.128787055710466,78676.53286065713,-59577.82914508328,-55578.93742452726,8.85372928434001,7.853729284340011,-1.346363066049694,126671.9111905084,17299.09866718837,-23916.43383403055,,41.66728565,24.40267660615244,58.33271435,0.2563806739950905,1.022040670032266,1.27097238429552,0.5612230853973657,1.022176385544316,1.911972329065975,0.3436605665948991,0.9165342368341571,1.975771373878409,0.177182360835218,0.9081813688928445,1.962981742907244,-0.1101240471685783,0.1830226533021677,0.3292359612145665,0.001821260724731655,0.09206561678468665,0.730699735351838,-0.05619879237941546,0.1554055703232097,0.9679128500503277,124.40267660615244,14.622917986476835,2
